step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
330,CASH_OUT,6496.53,C986790248,6183.34,0.0,C105793165,35661.3,42157.83,0,0,U24024,253,0,FR,0,David Allen,North John,smithkyle@proton.me,0,0,1,Chrome,Linux,D60419080,339.0,18,13,0,1,0,-1,0
401,PAYMENT,2633.7,C142298425,1230.73,0.0,M638848268,0.0,0.0,0,0,U40982,868,0,US,0,Jordan Torres,West Ricardo,ptaylor@icloud.com,0,0,1,Opera,Android,D42888409,248.4,17,16,0,2,1,53,0
182,CASH_OUT,24395.06,C817919270,4341.95,0.0,C787078589,39560.57,63955.63,0,0,U181933,446,0,BR,0,Brooke Wise,Rodriguezmouth,zbell@icloud.com,0,0,2,Opera,iOS,D53466318,21.0,14,7,0,1,0,-1,0
277,PAYMENT,7968.4,C237045995,2887.3,0.0,M522110754,0.0,0.0,0,0,U146509,59,0,BR,0,Joseph Le,East Daniellefort,robert75@icloud.com,0,0,1,Safari,iOS,D69602731,551.8,13,11,0,1,0,-1,0
261,TRANSFER,11044.88,C395316151,1843.78,0.0,C766630986,10180.41,21225.29,0,0,U83055,470,0,BR,0,Carlos Turner,South Tammyside,lawrencestewart@gmail.com,1,0,0,Opera,Windows,D42939718,54.6,21,10,0,2,1,114,0
207,CASH_IN,834.22,C902998727,624.69,1458.91,C318992447,8509.64,9343.86,0,0,U96803,196,0,PH,0,Ronald Ortiz,Lake Maurice,zsmith@outlook.com,0,0,0,Samsung Internet,Windows,D73954418,87.9,15,8,0,1,0,-1,0
37,CASH_IN,5027.61,C555843907,5186.48,10214.09,C689874665,1032.15,6059.76,0,0,U112243,239,0,BR,0,Cory Long,Dunntown,tyler68@yahoo.com,0,0,1,Samsung Internet,Android,D85153874,578.5,13,1,0,3,0,-1,0
55,CASH_IN,3949.57,C182895776,10921.64,14871.21,C113318892,21766.44,25716.01,0,0,U28044,261,0,IN,0,Joshua Lopez,Smithburgh,kathleen78@icloud.com,1,0,2,Samsung Internet,Linux,D35061654,152.8,7,2,0,2,0,-1,0
515,CASH_OUT,456.72,C181554609,25394.12,24937.4,C321207286,283583.51,284040.23,0,0,U90186,233,0,BR,0,Lauren Flores,North Karenburgh,wstephens@gmail.com,1,0,1,Opera,macOS,D28912438,286.3,11,21,0,1,0,-1,0
346,PAYMENT,2472.44,C513972332,5186.02,2713.58,M968586659,0.0,0.0,0,0,U171497,297,0,BR,0,Sheila Young,Isaacburgh,vhodges@outlook.com,0,0,0,Safari,macOS,D58445930,114.8,10,14,0,1,0,-1,0
300,CASH_IN,1505.84,C318211601,12660.49,14166.33,C948129928,3213.5,4719.34,0,0,U16173,382,0,PH,1,Andrea Sosa,South Aaronshire,leahjohnson@10minutemail.com,0,0,0,Firefox,Android,D41890799,569.3,12,12,0,1,0,-1,0
565,PAYMENT,11398.11,C567778793,40083.84,28685.73,M229314970,0.0,0.0,0,0,U133738,958,0,US,0,Robert Gonzalez,Port Michaelville,christopher01@proton.me,0,1,0,Safari,Linux,D11164949,109.0,13,23,0,1,0,-1,0
734,CASH_IN,1562.24,C323710760,800.42,2362.66,C223179844,73834.61,75396.85,0,0,U145228,657,0,IN,0,Pamela Larsen,Pamelaview,nicholasparker@gmail.com,1,0,1,Opera,Android,D59302574,57.6,14,30,0,1,0,-1,0
491,CASH_OUT,13603.73,C528804782,3913.73,0.0,C363185978,26137.94,39741.67,0,0,U116445,873,0,IN,0,William Gilbert,South Christinamouth,arush@yahoo.com,0,0,0,Edge,Linux,D40664075,1426.1,11,20,0,1,0,-1,0
300,PAYMENT,826.22,C201192206,469.68,0.0,M908885160,0.0,0.0,0,0,U28539,1089,0,BR,0,Jennifer Michael,Kerrybury,amber36@hotmail.com,0,0,0,Safari,Windows,D47427200,39.4,12,12,0,1,0,-1,0
238,TRANSFER,2191.73,C788844538,2025.18,0.0,C539869898,1312.42,3504.15,0,0,U44091,264,0,PH,0,Andrew Holden,New Rachel,charlessmith@hotmail.com,0,0,0,Firefox,iOS,D57036222,265.1,22,9,0,2,1,228,0
335,CASH_OUT,2498.44,C654249828,2822.92,324.48,C701877058,23410.62,25909.06,0,0,U166606,614,0,VN,0,Dr. Brandy King,Shafferfort,jason94@yahoo.com,0,0,0,Samsung Internet,Linux,D17218146,147.1,23,13,0,1,0,-1,0
716,PAYMENT,3119.57,C553744725,62545.79,59426.22,M380522407,0.0,0.0,0,0,U27661,603,0,DE,0,Mariah Frey,North Jeffrey,graycraig@yahoo.com,0,0,0,Edge,Windows,D99544368,196.3,20,29,0,1,0,-1,0
413,PAYMENT,1849.1,C178918644,8558.35,6709.25,M204498721,0.0,0.0,0,0,U108062,210,0,BR,0,Shane Marks,East Christopher,erica70@yahoo.com,0,1,0,Safari,Linux,D93912333,41.3,5,17,1,1,0,-1,0
288,PAYMENT,25392.92,C107257986,28827.99,3435.07,M257033730,0.0,0.0,0,0,U138545,160,0,FR,0,Nicholas Coleman,East James,emorales@icloud.com,0,0,0,Safari,macOS,D80551455,90.6,0,12,1,2,0,-1,0
189,PAYMENT,13541.19,C117164149,3527.97,0.0,M914827416,0.0,0.0,0,0,U44961,306,0,US,0,Rachel Hall,Lake Johnfort,charlestamara@hotmail.com,0,0,1,Safari,Linux,D24984150,210.0,21,7,0,1,0,-1,0
614,PAYMENT,7015.27,C215715355,9413.46,2398.19,M551298915,0.0,0.0,0,0,U191155,179,0,VN,0,Michael Dalton,Bennettton,lnewman@yahoo.com,0,0,0,Samsung Internet,Android,D34765813,81.1,14,25,0,1,0,-1,0
140,PAYMENT,2154.13,C590005192,2407.39,253.26,M566623118,0.0,0.0,0,0,U110095,127,0,PH,0,Mario Martin,North Jamesview,dannyryan@outlook.com,0,0,1,Safari,iOS,D89013889,339.4,20,5,0,3,1,21,1
457,TRANSFER,469.17,C583105426,11642.19,11173.02,C150121440,67596.35,68065.52,0,0,U31006,1414,0,US,0,John Clay,Taylorchester,danielboyle@icloud.com,0,0,0,Opera,Android,D58303312,35.4,1,19,1,2,1,18,1
628,TRANSFER,377.81,C983031955,30441.98,30064.17,C323540302,20834.39,21212.2,0,0,U123203,130,0,GB,0,Jeffrey Bennett,South Paula,rjohnson@gmail.com,0,0,0,Safari,iOS,D58939121,81.0,4,26,1,1,0,-1,0
662,TRANSFER,10876.41,C288050335,4111.63,0.0,C400199673,5109.47,15985.88,0,0,U175375,3650,0,VN,0,Wyatt Joseph,East Andreaside,delgadologan@icloud.com,0,0,1,Samsung Internet,macOS,D74117296,88.7,14,27,0,1,0,-1,0
708,CASH_OUT,111.44,C610136363,187630.1,187518.66,C362527711,85268.3,85379.74,0,0,U176438,110,0,PH,0,Caitlyn Murray,Donaldview,zbaker@gmail.com,0,0,0,Firefox,Windows,D23013605,118.7,12,29,0,1,0,-1,0
643,PAYMENT,27504.36,C966847390,2056.2,0.0,M668563807,0.0,0.0,0,0,U146506,96,0,VN,0,Danielle Ryan,Vincentchester,brewertimothy@icloud.com,0,0,0,Chrome,macOS,D61850140,128.2,19,26,0,1,0,-1,0
44,CASH_OUT,30134.14,C273669836,19769.11,0.0,C197740629,3079.78,33213.92,0,0,U199553,153,0,GB,0,Patrick Bonilla,Robinport,michael44@proton.me,0,0,0,Firefox,Android,D92074848,55.2,20,1,0,3,1,4,1
457,CASH_IN,39937.49,C467239701,10733.95,50671.44,C532857288,7596.83,47534.32,0,0,U69736,296,0,DE,0,Jacob Campbell,Schmidtton,richardcook@hotmail.com,0,0,1,Opera,Windows,D11521393,82.2,1,19,1,1,0,-1,0
445,CASH_OUT,1527.33,C254460236,4682.51,3155.18,C513713115,11807.87,13335.2,0,0,U90089,455,0,BR,0,Matthew Ayers,Murphytown,ekennedy@outlook.com,0,1,0,Samsung Internet,macOS,D31413813,189.9,13,18,0,1,0,-1,0
120,PAYMENT,768.66,C844978494,17017.06,16248.4,M920823936,0.0,0.0,0,0,U29466,772,0,IN,0,Daisy Ray,North Lisa,lellis@gmail.com,0,0,0,Firefox,Linux,D98611875,153.9,0,5,1,2,1,104,0
531,CASH_IN,929.43,C841871279,112472.42,113401.85,C495389503,14182.36,15111.79,0,0,U146152,908,0,FR,0,Raymond Hernandez,Jeffreyburgh,jenkinsgregory@gmail.com,1,0,2,Opera,Android,D42977761,56.1,3,22,1,1,0,-1,0
337,CASH_IN,9071.15,C741491376,9156.13,18227.28,C888339922,1191.6,10262.75,0,0,U65245,177,0,US,0,Alan Anderson,Michelleborough,samanthapollard@outlook.com,0,0,1,Samsung Internet,Windows,D55844270,56.3,1,14,1,1,0,-1,0
154,CASH_OUT,1119.3,C207796647,9140.51,8021.21,C281626793,15640.82,16760.12,0,0,U138947,233,0,PH,0,Pamela Bush,South Lisa,dorr@proton.me,0,0,0,Safari,Windows,D18817324,146.0,10,6,0,1,0,-1,0
34,CASH_IN,976.59,C745923580,5989.94,6966.53,C896870523,54391.16,55367.75,0,0,U180934,379,1,ID,0,Mrs. Stacey Miller MD,North Shaunburgh,jaime28@outlook.com,1,0,1,Opera,Windows,D59952130,191.6,10,1,0,1,0,-1,0
247,CASH_OUT,2813.72,C719505311,7277.31,4463.59,C291123735,2249.63,5063.35,0,0,U198048,332,0,GB,0,Regina Davis,West Jeanneborough,tuckeradam@hotmail.com,1,0,0,Safari,Windows,D23734806,282.5,7,10,0,2,0,-1,0
436,CASH_OUT,5373.78,C675367921,19609.09,14235.31,C407800212,6894.17,12267.95,0,0,U28049,850,0,PH,0,Shelly Perkins,West Henry,michael44@icloud.com,0,0,0,Safari,iOS,D81536372,39.1,4,18,1,1,0,-1,0
65,CASH_OUT,3052.85,C564731754,33864.23,30811.38,C338981378,22871.28,25924.13,0,0,U178917,345,0,IN,0,Richard Wilson,New Jacqueline,brianmontgomery@yahoo.com,0,0,0,Chrome,macOS,D45146815,122.0,17,2,0,2,0,-1,0
187,CASH_OUT,4372.11,C453215855,2530.36,0.0,C724050966,3782.48,8154.59,0,0,U127358,289,0,BR,0,Kimberly Brooks,Newmanfort,amy44@icloud.com,0,0,0,Firefox,Android,D13305880,27.3,19,7,0,2,0,-1,0
599,CASH_OUT,3159.8,C673758719,7466.54,4306.74,C715110451,8794.08,11953.88,0,0,U2995,266,0,FR,0,Whitney Bennett,Jenniferton,mjohnson@hotmail.com,0,0,1,Chrome,Windows,D32332447,76.4,23,24,0,1,0,-1,0
246,DEBIT,17581.42,C750325082,571.63,0.0,C716527923,8307.05,25888.47,0,0,U31579,986,0,BR,0,Duane Martinez,Jamesborough,melindacarson@gmail.com,0,0,0,Chrome,macOS,D85214179,41.5,6,10,0,2,1,135,0
219,TRANSFER,8169.42,C982036963,14434.42,6265.0,C458711487,2385.79,10555.21,0,0,U173609,320,0,FR,0,Emily Rogers,North Dawn,crosstimothy@yahoo.com,0,1,0,Samsung Internet,macOS,D24692188,192.2,3,9,1,1,0,-1,0
129,PAYMENT,20082.62,C733311963,16243.61,0.0,M389405044,0.0,0.0,0,0,U55623,253,0,FR,0,Nichole Adkins,Clarkchester,thomas22@icloud.com,0,0,0,Safari,Windows,D69625476,134.9,9,5,0,2,0,-1,0
710,TRANSFER,5763.18,C228511212,2414.03,0.0,C162640821,5370.14,11133.32,0,0,U148219,259,0,US,0,Mariah Montes,Brianfurt,leecharles@yahoo.com,0,1,0,Samsung Internet,macOS,D45532915,72.5,14,29,0,1,0,-1,0
582,TRANSFER,3957.77,C819281789,187201.86,183244.09,C148763315,2685.38,6643.15,0,0,U110446,557,0,FR,0,Timothy Scott,Davisview,eperkins@icloud.com,0,0,2,Edge,iOS,D22550460,71.6,6,24,0,2,1,524,0
500,PAYMENT,282.32,C182420770,18232.98,17950.66,M154275845,0.0,0.0,0,0,U177365,111,0,DE,0,Rachel Arias,West Toni,padillavictor@gmail.com,1,0,0,Chrome,Android,D65040644,269.1,20,20,0,1,0,-1,0
27,TRANSFER,2555.77,C326601206,28427.41,25871.64,C304710337,1285.15,3840.92,0,0,U116323,516,0,GB,0,Rachel Brown,Rodneyfurt,michellemitchell@icloud.com,0,0,0,Safari,Windows,D25301122,119.8,3,1,1,2,0,-1,0
334,TRANSFER,1132.43,C413958604,61187.14,60054.71,C690901996,12366.46,13498.89,0,0,U96957,197,0,IN,0,Carl Ward,Andreamouth,mooremelissa@outlook.com,0,0,0,Edge,iOS,D60623806,157.3,22,13,0,1,0,-1,0
4,TRANSFER,958.26,C787510490,8739.06,7780.8,C311791897,2734.56,3692.82,0,0,U131447,345,0,US,0,Brandon Hughes,Brandontown,allenvincent@proton.me,0,0,0,Samsung Internet,Windows,D32262876,35.7,4,0,1,1,0,-1,0
396,PAYMENT,699.72,C679795158,9422.71,8722.99,M948323254,0.0,0.0,0,0,U141219,181,0,IN,0,Tina Bright,Rhodesport,martinstephanie@icloud.com,0,0,0,Edge,Windows,D10919423,50.4,12,16,0,1,0,-1,0
220,CASH_OUT,4977.9,C196110421,8821.56,3843.66,C916838853,14156.33,19134.23,0,0,U29005,248,0,PH,0,Lindsay Morgan,Bullockside,lvargas@yahoo.com,0,0,0,Safari,macOS,D43328209,263.9,4,9,1,2,0,-1,0
161,CASH_OUT,1036.44,C197229247,8576.23,7539.79,C544591920,4864.94,5901.38,0,0,U192070,852,0,GB,0,Louis Pittman,Katelynburgh,qdoyle@outlook.com,0,0,1,Edge,Linux,D80587033,16.9,17,6,0,1,0,-1,0
595,CASH_OUT,14376.82,C444188800,5743.82,0.0,C907373493,772.55,15149.37,0,0,U120014,291,0,FR,0,Leslie Jones,Woodview,austinowen@hotmail.com,0,0,0,Samsung Internet,Windows,D59036831,31.4,19,24,0,2,1,158,0
218,CASH_OUT,31999.76,C476607937,6529.2,0.0,C998755694,7114.6,39114.36,0,0,U140933,308,0,PH,0,Keith Payne,Dillonland,qlucas@yahoo.com,0,0,0,Chrome,Windows,D29115097,1316.6,2,9,1,2,0,-1,0
505,PAYMENT,26356.3,C501543877,751.22,0.0,M377647017,0.0,0.0,0,0,U122189,117,0,US,0,Pedro Gallegos,Leblancview,erincunningham@gmail.com,1,0,0,Edge,Windows,D92707315,243.0,1,21,1,1,0,-1,0
15,CASH_OUT,1765.43,C779875756,2301.9,536.47,C775370759,13911.18,15676.61,0,0,U80970,969,0,BR,0,Nancy Stevens,Hallmouth,marcus29@icloud.com,0,0,0,Edge,iOS,D21808970,68.4,15,0,0,3,0,-1,0
123,PAYMENT,4573.56,C274662016,1835.31,0.0,M733600519,0.0,0.0,0,0,U52381,596,0,VN,0,Joe Wright,Lake Brendaside,adavis@gmail.com,1,0,0,Edge,iOS,D33443411,68.1,3,5,1,1,0,-1,0
518,CASH_IN,1086.5,C320909850,7400.04,8486.54,C834370824,3109.53,4196.03,0,0,U178233,415,0,GB,0,Katie Walton,Port Madisonfort,alexandramcclure@gmail.com,0,0,0,Edge,Android,D36018292,33.7,14,21,0,1,0,-1,0
80,CASH_OUT,1202.27,C666719531,4843.15,3640.88,C804157593,24692.5,25894.77,0,0,U106119,205,0,DE,1,Mark Delgado,North Jasminemouth,robert07@10minutemail.com,0,0,0,Safari,Linux,D14688294,297.4,8,3,0,2,0,-1,0
567,PAYMENT,7453.72,C668642338,2689.21,0.0,M768382854,0.0,0.0,0,0,U191573,335,0,GB,0,Amy Mays,Reneemouth,brett88@icloud.com,0,0,0,Chrome,Linux,D20578400,280.5,15,23,0,1,0,-1,0
30,PAYMENT,529.17,C144564249,31969.15,31439.98,M971783290,0.0,0.0,0,0,U184445,239,0,GB,0,Matthew Cole,Port Debbietown,kylebrown@proton.me,1,0,0,Safari,Windows,D21348922,176.8,6,1,0,1,0,-1,0
623,CASH_OUT,1253.12,C558906766,26945.59,25692.47,C797346946,39338.63,40591.75,0,0,U193400,341,0,FR,0,Michael Watson,Lake Cristina,ashleydavis@outlook.com,0,0,0,Opera,Linux,D78183623,36.1,23,25,0,2,0,-1,0
508,PAYMENT,586.68,C614360598,258125.24,257538.56,M575716807,0.0,0.0,0,0,U67649,576,0,FR,0,Jennifer Valdez,Port Sharon,goodmantammy@outlook.com,0,0,1,Safari,Linux,D22564324,218.0,4,21,1,1,0,-1,0
547,PAYMENT,10228.37,C763380155,5697.75,0.0,M887106639,0.0,0.0,0,0,U52285,117,0,IN,0,Mark Rocha,North Anita,vickierickson@hotmail.com,0,0,0,Safari,Android,D39291714,35.8,19,22,0,1,0,-1,0
308,PAYMENT,7003.33,C882858225,5703.99,0.0,M939597629,0.0,0.0,0,0,U181522,146,0,PH,0,Joshua Smith,Justinshire,irivera@proton.me,0,0,0,Firefox,Linux,D36333942,153.7,20,12,0,1,0,-1,0
313,CASH_IN,8293.63,C974508068,10630.68,18924.31,C117960341,9329.57,17623.2,0,0,U120109,113,0,BR,0,Katelyn Garcia,Port Nathanfort,eramos@outlook.com,0,1,0,Edge,Windows,D65812578,2207.1,1,13,1,2,0,-1,0
568,PAYMENT,1684.99,C198281170,2203.47,518.48,M353753317,0.0,0.0,0,0,U99830,282,0,US,0,Allison Braun,New Randy,nwhite@proton.me,0,0,0,Edge,Windows,D35375034,62.2,16,23,0,1,0,-1,0
312,PAYMENT,25814.43,C388793781,1001.14,0.0,M449989699,0.0,0.0,0,0,U167378,1638,0,FR,0,Gwendolyn Gay,Jessicafurt,dawsonrodney@proton.me,1,0,2,Samsung Internet,Linux,D77773807,57.5,0,13,1,1,0,-1,0
333,CASH_OUT,11969.84,C878317418,8500.0,0.0,C535387285,10925.62,22895.46,0,0,U138858,265,0,PH,0,Nicholas Kelly,Larsonchester,aromero@hotmail.com,0,0,1,Opera,Windows,D67200781,219.8,21,13,0,1,0,-1,0
503,CASH_OUT,1059.32,C943144263,20371.41,19312.09,C463788625,12351.95,13411.27,0,0,U160460,206,0,VN,0,Sonya Lam,Lake Jonathan,bhill@gmail.com,1,0,0,Samsung Internet,Windows,D51581625,356.6,23,20,0,2,1,59,0
636,CASH_OUT,1000.74,C782790719,18360.85,17360.11,C468396979,9301.48,10302.22,0,0,U121612,685,0,IN,0,Michelle Peters,South Matthewfort,larry04@outlook.com,0,1,0,Samsung Internet,iOS,D16149634,103.2,12,26,0,1,0,-1,0
502,PAYMENT,35252.33,C806414240,9686.62,0.0,M350231600,0.0,0.0,0,0,U136071,198,0,DE,0,Kevin Ayala,New Bob,michelle22@hotmail.com,0,0,0,Firefox,Windows,D95205968,293.8,22,20,0,2,0,-1,0
688,CASH_OUT,995.49,C906648169,14080.89,13085.4,C500913937,722.59,1718.08,0,0,U37638,821,0,DE,0,Barbara Davis,Williamsmouth,vanessamacias@icloud.com,0,0,0,Firefox,Windows,D74258533,42.0,16,28,0,1,0,-1,0
228,CASH_OUT,1769.05,C584436899,20390.44,18621.39,C708680346,691.35,2460.4,0,0,U117804,218,0,PH,0,Joshua Hughes,North Kimberly,oreed@icloud.com,0,0,0,Edge,macOS,D99829405,153.4,12,9,0,4,0,-1,0
94,PAYMENT,33087.01,C835096208,22763.09,0.0,M729162626,0.0,0.0,0,0,U65342,184,0,US,0,Matthew Mitchell,North Michaela,jonescatherine@hotmail.com,0,0,2,Chrome,macOS,D63909705,251.8,22,3,0,1,0,-1,0
243,CASH_OUT,1994.37,C559831738,10812.09,8817.72,C345486414,4102.84,6097.21,0,0,U2804,1022,0,BR,0,Patricia Hall,South Emily,paulawall@proton.me,0,0,0,Safari,Android,D27338204,142.6,3,10,1,1,0,-1,0
548,CASH_OUT,854.72,C799948039,11338.82,10484.1,C961834931,1342.4,2197.12,0,0,U69717,413,0,BR,0,Stephen Smith,Staffordborough,sarajohnson@icloud.com,0,0,0,Firefox,Android,D58710536,205.8,20,22,0,1,0,-1,0
486,PAYMENT,6253.95,C279396203,45721.43,39467.48,M453588154,0.0,0.0,0,0,U18750,800,0,FR,0,Veronica Hicks,Johnsonstad,ryan94@yahoo.com,0,0,0,Chrome,macOS,D67044822,196.8,6,20,0,3,2,117,0
646,CASH_IN,4642.0,C279536822,5544.34,10186.34,C937283437,29279.22,33921.22,0,0,U102012,3046,0,IN,0,Lori Caldwell,Michaelfurt,anthony25@proton.me,0,1,1,Samsung Internet,Linux,D38477771,29.7,22,26,0,2,1,320,0
207,PAYMENT,2928.37,C468114411,52724.04,49795.67,M954368573,0.0,0.0,0,0,U62915,1203,0,BR,0,Amy Booth,East Isabellamouth,jonathanorr@hotmail.com,0,0,0,Edge,Windows,D19203581,219.3,15,8,0,1,0,-1,0
656,PAYMENT,4599.47,C500100128,47003.65,42404.18,M506002637,0.0,0.0,0,0,U69163,330,1,ID,0,Timothy Porter,Ronnieville,santiagoashley@gmail.com,0,0,1,Samsung Internet,Android,D17935045,85.2,8,27,0,1,0,-1,0
264,PAYMENT,5251.64,C938711232,45390.51,40138.87,M433420503,0.0,0.0,0,0,U141930,179,0,VN,0,Jennifer Perez,Lake Hollyville,ashley66@hotmail.com,1,1,0,Edge,iOS,D50795447,96.0,0,11,1,1,0,-1,0
16,CASH_IN,1337.3,C241596349,4395.91,5733.21,C860570486,7223.0,8560.3,0,0,U176135,1253,0,VN,0,Dawn Johnson,Nelsonton,cjones@hotmail.com,0,0,0,Opera,Linux,D30566210,84.4,16,0,0,3,0,-1,0
286,PAYMENT,3786.42,C939596484,40861.02,37074.6,M730899122,0.0,0.0,0,0,U64811,184,0,GB,0,Heather Barnes,Dudleyfort,baldwinbetty@gmail.com,0,0,1,Samsung Internet,macOS,D90634473,105.4,22,11,0,2,1,19,1
303,TRANSFER,13000.3,C538901442,12727.78,0.0,C562752648,3559.71,16560.01,0,0,U116479,353,0,VN,0,Amanda Leach,Alvinview,sandra78@yahoo.com,0,1,0,Samsung Internet,macOS,D44831271,226.3,15,12,0,1,0,-1,0
505,CASH_OUT,818.58,C404304669,13070.36,12251.78,C104030247,3531.67,4350.25,0,0,U164748,375,0,US,0,Nicholas Morgan,Lake Dakota,anthony69@proton.me,0,0,1,Safari,Android,D48479114,417.3,1,21,1,1,0,-1,0
87,CASH_OUT,229.08,C686964072,23265.42,23036.34,C946329155,3232.58,3461.66,0,0,U66457,625,0,IN,0,Bobby Murray,Mitchellbury,marylewis@yahoo.com,0,0,0,Samsung Internet,macOS,D84022349,245.1,15,3,0,1,0,-1,0
134,CASH_IN,9210.12,C559589569,12807.33,22017.45,C243233897,16333.74,25543.86,0,0,U95124,278,0,US,0,Luis Flores,Torresbury,zgonzalez@yahoo.com,0,0,0,Edge,Linux,D49109665,62.4,14,5,0,1,0,-1,0
549,CASH_OUT,6370.69,C441519082,24324.24,17953.55,C409836524,16752.85,23123.54,0,0,U82779,192,0,US,0,Jade Black,Mcleanbury,zacharywebb@proton.me,0,1,1,Firefox,iOS,D88801626,164.0,21,22,0,2,1,468,0
152,PAYMENT,3852.6,C740576413,20194.42,16341.82,M278609780,0.0,0.0,0,0,U82234,88,0,GB,0,William Bailey,Crystalfurt,jgordon@icloud.com,0,0,1,Samsung Internet,iOS,D56168795,127.6,8,6,0,1,0,-1,0
581,PAYMENT,1265.26,C753230707,7654.74,6389.48,M893112128,0.0,0.0,0,0,U149800,448,0,PH,0,Jeremy Brennan,Pettyfort,turnerstacy@gmail.com,1,0,0,Firefox,Linux,D30441023,231.9,5,24,1,1,0,-1,0
478,PAYMENT,291.39,C745483253,3182.0,2890.61,M929674436,0.0,0.0,0,0,U101888,3650,0,IN,0,Brenda Yu,Huntport,wjohnson@gmail.com,0,0,0,Opera,Android,D63262227,61.1,22,19,0,1,0,-1,0
242,CASH_OUT,5218.21,C737072844,28076.91,22858.7,C484391990,10015.82,15234.03,0,0,U86398,530,0,DE,0,Mitchell Reese,New Jennifershire,eric52@icloud.com,0,0,0,Edge,Android,D85759183,61.8,2,10,1,1,0,-1,0
14,CASH_IN,865.14,C536574409,13011.14,13876.28,C276343741,74154.63,75019.77,0,0,U131162,65,0,PH,0,Stephen Brown,New Seanstad,bsmith@icloud.com,0,0,2,Safari,Windows,D95391091,247.8,14,0,0,2,0,-1,0
682,CASH_IN,6229.15,C792284347,6302.77,12531.92,C143458279,1986.76,8215.91,0,0,U5064,863,0,BR,0,Jenna Dickson,Reedberg,xneal@hotmail.com,0,1,1,Firefox,Windows,D64364825,34.8,10,28,0,1,0,-1,0
481,CASH_OUT,950.99,C739138113,28855.33,27904.34,C631430347,6122.56,7073.55,0,0,U27886,469,0,PH,0,Adam Cook,Grayfort,ukey@proton.me,0,0,2,Opera,iOS,D91316435,67.0,1,20,1,1,0,-1,0
317,CASH_OUT,4920.58,C187690521,3664.37,0.0,C196002089,7778.62,12699.2,0,0,U128215,359,0,US,0,Jo Freeman,Theresaview,jrobbins@proton.me,0,1,1,Samsung Internet,Windows,D46137109,99.7,5,13,1,2,0,-1,0
166,PAYMENT,2168.34,C501935793,10993.2,8824.86,M622872376,0.0,0.0,0,0,U115478,164,1,RU,0,Molly Garrison,Woodborough,michaelgates@icloud.com,0,0,1,Firefox,iOS,D59028598,337.8,22,6,0,2,0,-1,0
657,CASH_IN,1639.03,C681154606,4100.25,5739.28,C230616255,28939.87,30578.9,0,0,U102746,1056,0,BR,0,Jamie Beasley,West Brian,judy04@outlook.com,0,0,0,Edge,Android,D85360178,92.0,9,27,0,1,0,-1,0
409,CASH_IN,1048.74,C852291889,4562.1,5610.84,C130586783,1661.89,2710.63,0,0,U150874,965,0,PH,0,Danielle Clarke,East Patrickmouth,erik73@proton.me,0,0,0,Chrome,Linux,D31233224,12.5,1,17,1,1,0,-1,0
563,CASH_IN,752.73,C182563041,5706.16,6458.89,C650521347,16299.63,17052.36,0,0,U45104,194,0,FR,0,Kelly Clark,Chadfort,daypaige@gmail.com,0,0,0,Chrome,Android,D70536186,86.9,11,23,0,1,0,-1,0
507,CASH_IN,46045.93,C530122595,27893.1,73939.03,C173322008,7521.81,53567.74,0,0,U154611,305,0,FR,0,Andrea Johnson,Peggyfort,cmiller@yahoo.com,0,0,0,Samsung Internet,Linux,D52217305,75.7,3,21,1,2,0,-1,0
215,PAYMENT,8303.47,C548847204,3288.25,0.0,M383034865,0.0,0.0,0,0,U29485,1128,0,GB,0,Lawrence Brown,Williamsfort,milestodd@yahoo.com,1,0,1,Chrome,Android,D13945994,677.5,23,8,0,1,0,-1,0
413,PAYMENT,3917.59,C441052200,2171.59,0.0,M219139599,0.0,0.0,0,0,U152627,655,0,BR,0,Robin Franklin,West Natalie,williampage@icloud.com,0,0,0,Samsung Internet,Windows,D64788666,249.6,5,17,1,3,2,144,0
400,CASH_OUT,279.08,C500144006,3727.03,3447.95,C723271554,130529.83,130808.91,0,0,U15981,735,0,FR,0,Garrett Gregory,Humphreyborough,samantha38@icloud.com,0,1,1,Opera,Linux,D99272260,503.5,16,16,0,1,0,-1,0
589,PAYMENT,111.36,C746547605,6609.46,6498.1,M669535678,0.0,0.0,0,0,U55946,349,1,ID,0,Garrett Wright,Crawfordburgh,walkeramy@yahoo.com,0,1,1,Samsung Internet,Android,D22405061,1464.5,13,24,0,1,0,-1,0
414,PAYMENT,1917.98,C991823664,8827.81,6909.83,M774440508,0.0,0.0,0,0,U62780,329,0,IN,0,April Stein,Grahamhaven,stephaniedennis@hotmail.com,0,0,0,Firefox,Linux,D68909737,52.1,6,17,0,2,1,244,0
69,PAYMENT,38317.15,C849438944,39767.92,1450.77,M741385737,0.0,0.0,0,0,U165306,91,0,US,0,Joseph Rose,Yorkberg,taylorcorey@gmail.com,0,0,0,Safari,macOS,D92310564,179.3,21,2,0,2,0,-1,0
